"","brand_tag"
"779","비비드"
"780","컬러블록"
"781","코듀로이"
"782","와펜"
"783","유니크"
"784","힙합"
"785","컬러블록"
"786","그래픽"
"787","카고"
"788","로고플레이"
"789","그래픽"
"790","유니크"
"791","힙합"
"792","로고플레이"
"793","비비드"
"794","와이드핏"
"795","비건패션"
"796","레더"
"797","로고플레이"
"798","와이드핏"
"799","스티치"
"800","유니크"
"801","힙합"
"802","그래픽"
"803","유니크"
"804","힙합"
"805","로고플레이"
"806","유니크"
"807","힙합"
"808","카고"
"809","로고플레이"
"810","오버핏"
"811","그라데이션"
"812","워싱"
"813","페인팅"
"814","와이드핏"
"815","레터링"
"816","유니크"
"817","로고플레이"
"818","체크"
"819","컬러블록"
"820","레터링"
"821","오버핏"
"822","유니크"
"823","힙합"
"824","비비드"
"825","타이다이"
"826","로고플레이"
"827","플라워"
"828","유니크"
"829","페인팅"
"830","와이드핏"
"831","키높이"
"832","그래픽"
"833","로고플레이"
"834","코듀로이"
"835","신학기"
"836","타이다이"
"837","컬러블록"
"838","유니크"
"839","로고플레이"
"840","핀턱"
"841","유니크"
"842","힙합"
"843","컬러블록"
"844","카고"
"845","페이즐리"
"846","레터링"
"847","카고"
"848","로고플레이"
"849","와이드핏"
"850","컬러포인트"
"851","유니크"
"852","와이드핏"
"853","워싱"
"854","로고플레이"
"855","그래픽"
"856","오버핏"
"857","모노톤"
"858","카고"
"859","그래픽"
"860","힙합"
"861","유니크"
"862","퀼팅"
"863","유니크"
"864","힙합"
"865","체크"
"866","레더"
"867","그래픽"
"868","로고플레이"
"869","컬러포인트"
"870","유니크"
"871","힙합"
"872","올블랙"
"873","그래픽"
"874","플리스"
"875","로고플레이"
"876","유니크"
"877","힙합"
"878","오버핏"
"879","와이드핏"
"880","플리스"
"881","아가일"
"882","로고플레이"
"883","유니크"
"884","카고"
"885","플리스"
"886","로고플레이"
"887","유니크"
"888","힙합"
"889","플리스"
"890","카고"
"891","그래픽"
"892","로고플레이"
"893","스티치"
"894","타이다이"
"895","유니크"
"896","힙합"
"897","그래픽"
"898","오버핏"
"899","레터링"
"900","카고"
"901","글로시"
"902","유니크"
"903","힙합"
"904","체크"
"905","로고플레이"
"906","오버핏"
"907","유니크"
"908","힙합"
"909","카고"
"910","리버서블"
"911","그래픽"
"912","카고"
"913","유니크"
"914","힙합"
"915","오버핏"
"916","그래픽"
"917","카고"
"918","와이드핏"
"919","힙합"
"920","체크"
"921","셋업코디"
"922","컬러포인트"
"923","레터링"
"924","그래픽"
"925","유니크"
"926","힙합"
"927","체크"
"928","오버핏"
"929","카고"
"930","힙합"
"931","유니크"
"932","그래픽"
"933","코듀로이"
"934","로고플레이"
"935","체크"
"936","컬러블록"
"937","힙합"
"938","편안한"
"939","그래픽"
"940","페인팅"
"941","유니크"
"942","로고플레이"
"943","카고"
"944","비건패션"
"945","레더"
"946","유니크"
"947","테크웨어"
"948","오버핏"
"949","스티치"
"950","와이드핏"
"951","유니크"
"952","힙합"
"953","로고플레이"
"954","오버핏"
"955","레터링"
"956","유니크"
"957","힙합"
"958","그래픽"
"959","글로시"
"960","콜라보"
"961","유니크"
"962","카고"
"963","로고플레이"
"964","그래픽"
"965","유니크"
"966","레터링"
"967","유니크"
"968","힙합"
"969","로고플레이"
"970","타이다이"
"971","카고"
"972","유니크"
