"","brand_tag"
"483","편안한"
"484","애슬레저룩"
"485","스포티"
"486","뉴트럴톤"
"487","화사한"
"488","로고플레이"
"489","플리스"
"490","로고플레이"
"491","화사한"
"492","애슬레저룩"
"493","편안한"
"494","스포티"
"495","컬러포인트"
"496","로고플레이"
"497","카고"
"498","애슬레저룩"
"499","편안한"
"500","스포티"
"501","오버핏"
"502","컬러블록"
"503","로고플레이"
"504","애슬레저룩"
"505","편안한"
"506","스포티"
"507","와펜"
"508","레터링"
"509","와펜"
"510","코듀로이"
"511","애슬레저룩"
"512","편안한"
"513","스포티"
"514","오버핏"
"515","컬러블록"
"516","리버서블"
"517","플리스"
"518","애슬레저룩"
"519","스포티"
"520","편안한"
"521","편안한"
"522","등산"
"523","캠핑"
"524","뉴트럴톤"
"525","스포티"
"526","와이드핏"
"527","스포티"
"528","모노톤"
"529","애슬레저룩"
"530","카고"
"531","스포티"
"532","플리스"
"533","애슬레저룩"
"534","로고플레이"
"535","와이드핏"
"536","스포티"
"537","로고플레이"
"538","컬러블록"
"539","애슬레저룩"
"540","와이드핏"
"541","오버핏"
"542","애슬레저룩"
"543","편안한"
"544","스포티"
"545","컬러블록"
"546","편안한"
"547","스포티"
"548","애슬레저룩"
"549","레저스포츠"
"550","오버핏"
"551","로고플레이"
"552","오버핏"
"553","화사한"
"554","애슬레저룩"
"555","편안한"
"556","스포티"
"557","컬러블록"
"558","편안한"
"559","애슬레저룩"
"560","로고플레이"
"561","스포티"
"562","캠핑"
"563","등산"
"564","뉴트럴톤"
"565","로고플레이"
"566","카고"
"567","편안한"
"568","컬러블록"
"569","스포티"
"570","오버핏"
"571","플리스"
"572","모노톤"
"573","로고플레이"
"574","리버서블"
"575","스포티"
"576","로고플레이"
"577","셋업코디"
"578","애슬레저룩"
"579","캠핑"
"580","등산"
"581","뉴트럴톤"
"582","오버핏"
"583","그래픽"
"584","카고"
"585","플리스"
"586","로고플레이"
"587","컬러블록"
"588","애슬레저룩"
"589","편안한"
"590","스포티"
"591","컬러블록"
"592","모노톤"
"593","로고플레이"
"594","애슬레저룩"
"595","편안한"
"596","스포티"
"597","셋업코디"
"598","스포티"
"599","애슬레저룩"
"600","편안한"
"601","레터링"
"602","로고플레이"
"603","뉴트럴톤"
